BF_replication,BF_uniform,BF_BUJ,True_prob,data_length_at_stop_BF
1.36E-12,3.07E-11,5.78E-12,0.521831899,30060
1.24E-12,2.81E-11,5.29E-12,0.52302114,30060
2.34E-45,2.57E-44,9.02E-45,0.533622352,30060
4.28E-06,3.45E-05,1.15E-05,0.516708517,30060
0.001722702,0.009968799,0.002844192,0.517486711,37836
7.84E-08,7.30E-07,2.48E-07,0.515819778,30060
8.83E-35,1.40E-33,4.38E-34,0.538231984,30060
1.17E-60,4.02E-60,1.47E-60,0.548884398,30060
6.80E-10,8.27E-09,2.50E-09,0.514686954,30060
3.26E-59,1.47E-58,5.35E-59,0.549027685,30060
1.72E-23,2.97E-22,9.30E-23,0.531651324,30060
9.53E-22,1.42E-20,5.09E-21,0.529226455,30060
0.000925421,0.005939171,0.001591211,0.517841626,37836
0.001377219,0.006129466,0.002063096,0.510652942,45612
1.01E-26,3.17E-25,5.47E-26,0.531803844,30060
4.25E-21,6.49E-20,2.25E-20,0.527937926,30060
3.14E-23,5.29E-22,1.69E-22,0.530634309,30060
8.37E-38,1.23E-36,3.92E-37,0.535947643,30060
0.000690661,0.004634829,0.00120974,0.515525498,37836
1.18E-34,1.93E-33,5.86E-34,0.535181877,30060
5.64E-48,5.63E-47,2.01E-47,0.538469824,30060
0.016220382,0.039896403,0.017610712,0.507400267,61182
5.99E-26,1.53E-24,3.24E-25,0.531555653,30060
3.79E-71,1.45E-70,5.29E-71,0.552505056,30060
2.07E-28,9.33E-27,3.26E-27,0.535922982,30060
6.86E-37,9.52E-36,3.27E-36,0.534572475,30060
4.96E-05,0.000342038,0.000117536,0.512948174,30060
8.40E-77,2.43E-76,8.90E-77,0.555155458,30060
8.69E-68,3.71E-67,1.42E-67,0.554727226,30060
3.19E-35,4.57E-34,1.57E-34,0.539452819,30060
3.50E-08,3.30E-07,1.14E-07,0.515927143,30060
4.31E-30,2.04E-28,7.19E-29,0.532970021,30060
8.58E-44,1.12E-42,3.46E-43,0.540612794,30060
1.02E-34,1.64E-33,5.07E-34,0.534852671,30060
6.70E-70,2.73E-69,9.92E-70,0.550858476,30060
1.35E-39,2.15E-38,6.07E-39,0.538763076,30060
1.13E-12,2.57E-11,4.84E-12,0.515206276,30060
6.61E-35,1.02E-33,3.27E-34,0.538563425,30060
6.55E-50,7.45E-49,2.19E-49,0.547682598,30060
1.32E-47,1.33E-46,4.74E-47,0.538277664,30060
2.71E-46,2.68E-45,1.01E-45,0.541477937,30060
1.19E-24,2.18E-23,6.43E-24,0.53146496,30060
6.00E-47,6.19E-46,2.20E-46,0.540400367,30060
3.45E-05,0.00024356,8.33E-05,0.510821785,30060
0.000215672,0.001538494,0.000469422,0.516803242,30060
2.89E-06,2.38E-05,7.88E-06,0.517399478,30060
4.58E-13,1.02E-11,1.99E-12,0.525985421,30060
4.37E-41,6.96E-40,1.90E-40,0.538555523,30060
4.89E-18,7.13E-17,2.48E-17,0.523854511,30060
7.92E-48,7.95E-47,2.83E-47,0.533831087,30060
2.51E-30,1.16E-28,4.08E-29,0.539699262,30060
2.47E-07,2.24E-06,7.46E-07,0.513637342,30060
6.16E-09,6.17E-08,2.12E-08,0.515876801,30060
4.08E-36,5.40E-35,1.97E-35,0.532445886,30060
1.53E-40,2.46E-39,6.74E-40,0.535955188,30060
8.21E-25,1.57E-23,4.45E-24,0.53085288,30060
1.34E-11,2.69E-10,5.45E-11,0.51672402,30060
8.27E-59,4.12E-58,1.50E-58,0.549699234,30060
1.53E-40,2.46E-39,6.74E-40,0.541847082,30060
1.01E-43,1.33E-42,4.08E-43,0.540158433,30060
6.00E-47,6.19E-46,2.20E-46,0.538592533,30060
7.92E-20,1.19E-18,4.14E-19,0.529242455,30060
5.09E-37,7.12E-36,2.42E-36,0.539674139,30060
3.03E-12,6.72E-11,1.27E-11,0.516984529,30060
129.2968562,163.0706493,56.14768686,0.507238439,30060
1.56E-47,1.58E-46,5.62E-47,0.538887938,30060
2.42E-09,2.50E-08,8.60E-09,0.519176657,30060
1.68E-18,2.47E-17,8.59E-18,0.52743132,30060
0.000215672,0.001538494,0.000469422,0.517766597,30060
1.11E-16,1.56E-15,5.46E-16,0.524371085,30060
5.33E-10,6.71E-09,1.98E-09,0.520497883,30060
0.006149179,0.036656735,0.01062998,0.517916293,30060
3.09E-71,1.18E-70,4.29E-71,0.553839498,30060
4.49E-14,8.63E-13,2.03E-13,0.518148776,30060
3.91E-40,6.28E-39,1.73E-39,0.536879607,30060
1.92E-26,5.57E-25,1.04E-25,0.530586191,30060
9.73E-15,1.63E-13,4.51E-14,0.524222059,30060
6.78E-08,6.32E-07,2.15E-07,0.51646015,30060
6.88E-59,3.36E-58,1.22E-58,0.545369816,30060
1.06E-06,9.14E-06,3.01E-06,0.520554436,30060
1.30E-06,1.11E-05,3.66E-06,0.521430833,30060
0.00297505,0.00701307,0.003375476,0.508986456,68958
5.34E-21,8.15E-20,2.83E-20,0.526713396,30060
0.004958873,0.023744258,0.007606378,0.51417004,37836
9.37E-29,4.41E-27,1.54E-27,0.525595308,30060
8.29E-18,1.20E-16,4.18E-17,0.526998013,30060
9.89E-20,1.49E-18,5.16E-19,0.527082779,30060
2.59E-68,1.14E-67,4.13E-68,0.554152293,30060
3.68E-43,5.12E-42,1.51E-42,0.541004649,30060
2.75E-50,3.34E-49,9.08E-50,0.546273675,30060
2.77E-12,6.17E-11,1.16E-11,0.527292996,30060
6.21E-16,8.97E-15,2.99E-15,0.524804217,30060
9.06E-17,1.26E-15,4.46E-16,0.527783385,30060
8.92E-27,2.83E-25,4.81E-26,0.532017843,30060
1.32E-20,2.01E-19,6.98E-20,0.524339868,30060
2.00E-10,2.89E-09,7.61E-10,0.520025998,30060
3.50E-28,1.52E-26,5.31E-27,0.530533036,30060
4.36E-49,4.37E-48,1.50E-48,0.544545464,30060
2.10E-74,6.84E-74,2.50E-74,0.552909868,30060
1.70E-21,2.49E-20,9.04E-21,0.530459514,30060
8.22E-43,1.18E-41,3.41E-42,0.542582247,30060
5.08E-16,7.31E-15,2.45E-15,0.521351553,30060
7.23E-87,1.76E-86,4.53E-87,0.549740832,30060
2.66E-19,3.97E-18,1.38E-18,0.525575997,30060
5.27E-11,9.08E-10,2.07E-10,0.521647801,30060
9.01E-42,1.39E-40,3.84E-41,0.537074935,30060
0.001722702,0.009968799,0.002844192,0.51051141,37836
1.04E-13,2.15E-12,4.66E-13,0.520290293,30060
1.28944167,2.129898284,0.726554791,0.503911723,100080
3.67E-49,3.72E-48,1.26E-48,0.540326528,30060
0.007073216,0.031782602,0.010570009,0.507400267,37836
2.05E-16,2.90E-15,9.99E-16,0.524894206,30060
3.02E-08,2.85E-07,9.86E-08,0.517128814,30060
2.06E-35,2.86E-34,1.01E-34,0.541769139,30060
1.02E-45,1.08E-44,3.90E-45,0.54321504,30060
4.65E-26,1.22E-24,2.52E-25,0.533177518,30060
7.22E-23,1.18E-21,3.89E-22,0.525112892,30060
1.34E-54,3.86E-53,1.37E-53,0.545797258,30060
0.004872526,0.011858595,0.004831173,0.509292492,84528
2.32E-20,3.52E-19,1.22E-19,0.524765384,30060
4.11E-52,7.00E-51,1.27E-51,0.545275091,30060
5.73E-11,9.78E-10,2.25E-10,0.520755243,30060
3.23E-17,4.63E-16,1.61E-16,0.520234475,30060
2.56E-128,5.95E-129,2.29E-129,0.568806587,30060
1.42E-45,1.53E-44,5.46E-45,0.535621102,30060
2.40E-33,5.48E-32,1.22E-32,0.537117805,30060
1.32E-47,1.33E-46,4.74E-47,0.541701545,30060
1.94E-46,2.03E-45,7.23E-46,0.539985674,30060
3.28E-10,4.41E-09,1.23E-09,0.521142887,30060
2.66E-19,3.97E-18,1.38E-18,0.534768393,30060
5.28E-09,5.32E-08,1.83E-08,0.518084594,30060
7.09E-20,1.07E-18,3.71E-19,0.525992072,30060
1.21E-45,1.28E-44,4.62E-45,0.540066008,30060
6.41E-23,1.06E-21,3.45E-22,0.529970884,30060
7.96E-37,1.10E-35,3.80E-36,0.536781182,30060
3.45E-05,0.00024356,8.33E-05,0.521523037,30060
1.28E-65,9.30E-65,2.30E-65,0.549466121,30060
3.63E-27,1.27E-25,1.96E-26,0.533160994,30060
8.86E-34,1.80E-32,4.46E-33,0.53694086,30060
1.83E-55,6.20E-54,2.21E-54,0.549024436,30060
0.000539702,0.003750677,0.000959911,0.512948174,37836
1.54E-08,1.46E-07,5.14E-08,0.518023402,30060
6.78E-11,1.13E-09,2.65E-10,0.521472722,30060
1.92E-19,2.87E-18,9.95E-19,0.52865627,30060
4.90E-52,8.22E-51,1.52E-51,0.544199415,30060
4.63E-07,4.13E-06,1.37E-06,0.521825682,30060
1.34E-11,2.69E-10,5.45E-11,0.526122338,30060
1.52E-24,2.72E-23,8.22E-24,0.527738074,30060
1.53E-35,2.13E-34,7.50E-35,0.537546795,30060
4.04E-24,6.56E-23,2.18E-23,0.535986212,30060
2.03E-56,7.99E-55,2.85E-55,0.546051328,30060
2.10E-25,4.64E-24,1.14E-24,0.529411686,30060
2.54E-12,5.66E-11,1.07E-11,0.524374255,30060
9.69E-30,4.71E-28,1.65E-28,0.531947273,30060
2.92E-39,4.61E-38,1.32E-38,0.535019058,30060
4.31E-12,9.42E-11,1.79E-11,0.520442039,30060
0.002360605,0.015683402,0.004386253,0.516704856,30060
8.62E-07,7.51E-06,2.48E-06,0.518932575,30060
0.013452443,0.032611818,0.013928442,0.505385289,68958
1.84E-38,2.80E-37,8.46E-38,0.539444922,30060
0.004348029,0.010239438,0.004825268,0.506957107,68958
4.31E-30,2.04E-28,7.19E-29,0.534411997,30060
9.02E-05,0.000627766,0.000206572,0.513936612,30060
1.43E-86,3.55E-86,1.31E-86,0.557682429,30060
6.41E-23,1.06E-21,3.45E-22,0.527052598,30060
117.7449728,150.9398482,52.01232481,0.500639462,30060
5.34E-40,8.57E-39,2.37E-39,0.538073363,30060
4.89E-18,7.13E-17,2.48E-17,0.520528371,30060
55.31999992,73.81249602,27.30354205,0.504310571,84528
1.44E-25,3.33E-24,7.81E-25,0.529298031,30060
2.45E-64,2.48E-63,4.67E-64,0.54993711,30060
5.21E-06,4.15E-05,1.38E-05,0.514229563,30060
6.41E-31,2.69E-29,9.48E-30,0.535937645,30060
2.04E-15,2.94E-14,9.69E-15,0.524854478,30060
1.01E-43,1.33E-42,4.08E-43,0.538749922,30060
1.52E-15,2.13E-14,7.23E-15,0.521759568,30060
3.05E-25,6.47E-24,1.65E-24,0.531761185,30060
5.99E-22,9.09E-21,3.20E-21,0.527631019,30060
9.46E-13,2.14E-11,4.06E-12,0.525730861,30060
8.81E-19,1.30E-17,4.53E-18,0.524923055,30060
1.55E-05,0.000123498,3.35E-05,0.515927143,37836
2.17E-10,3.10E-09,8.25E-10,0.52334036,30060
0.008671619,0.028753062,0.011487696,0.507616709,45612
2.65E-32,7.99E-31,1.36E-31,0.533622352,30060
6.11E-07,5.40E-06,1.78E-06,0.518037984,30060
9.66E-31,4.19E-29,1.48E-29,0.534280121,30060
9.21E-18,1.34E-16,4.64E-17,0.524095305,30060
55.01286954,76.28329366,26.72194307,0.504978972,45612
4.40E-18,6.42E-17,2.23E-17,0.526506731,30060
5.71E-35,8.66E-34,2.82E-34,0.535181877,30060
3.68E-33,8.82E-32,1.87E-32,0.539877722,30060
2.59E-47,2.64E-46,9.39E-47,0.541671872,30060
3.98E-23,6.67E-22,2.15E-22,0.535004852,30060
1.92E-17,2.77E-16,9.60E-17,0.526432642,30060
3.87E-09,3.94E-08,1.35E-08,0.51962882,30060
1.92E-19,2.87E-18,9.95E-19,0.526670464,30060
2.73E-41,4.31E-40,1.18E-40,0.540108795,30060
9.13E-74,3.08E-73,1.12E-73,0.55154573,30060
4.46E-46,4.52E-45,1.68E-45,0.54482165,30060
2.07E-06,1.74E-05,5.74E-06,0.515730937,30060
7.41E-45,8.61E-44,2.90E-44,0.545505111,30060
7.96E-37,1.10E-35,3.80E-36,0.536954344,30060
1.14E-32,3.12E-31,5.84E-32,0.533177518,30060
1.92E-09,1.99E-08,6.84E-09,0.518032999,30060
5.51E-29,2.65E-27,9.27E-28,0.532660317,30060
3.19E-27,1.13E-25,1.72E-26,0.531454881,30060
3.07E-14,5.71E-13,1.40E-13,0.526116886,30060
1.27E-57,5.45E-56,1.96E-56,0.545084605,30060
1.56E-10,2.33E-09,5.98E-10,0.523055899,30060
1.94E-24,3.39E-23,1.05E-23,0.530928189,30060
4.89E-17,6.74E-16,2.42E-16,0.525984477,30060
1.697431326,2.718767252,0.927394874,0.502533449,100080
8.81E-19,1.30E-17,4.53E-18,0.526339251,30060
8.65E-13,1.96E-11,3.71E-12,0.521210541,30060
6.35E-36,8.33E-35,3.08E-35,0.538426195,30060
2.79E-14,5.15E-13,1.27E-13,0.526122338,30060
1.20E-05,9.08E-05,3.05E-05,0.520367811,30060
6.14E-49,5.94E-48,2.12E-48,0.546613909,30060
5.67E-25,1.12E-23,3.07E-24,0.530317485,30060
4.89E-33,1.21E-31,2.49E-32,0.536047357,30060
5.48E-36,7.21E-35,2.66E-35,0.530928189,30060
1.32E-37,1.91E-36,6.18E-37,0.532624192,30060
5.78E-10,7.19E-09,2.14E-09,0.524139985,30060
5.61E-16,8.10E-15,2.71E-15,0.521973768,30060
0.00434333,0.01590563,0.006037624,0.510261163,45612
1.90E-27,7.12E-26,1.02E-26,0.538231984,30060
9.49E-11,1.51E-09,3.68E-10,0.517779711,30060
9.37E-10,1.09E-08,3.41E-09,0.515757263,30060
9.75E-08,9.03E-07,3.05E-07,0.515733157,30060
5.27E-05,0.000361801,0.000124429,0.515743525,30060
7.28E-40,1.17E-38,3.25E-39,0.541907568,30060
1.53E-23,2.64E-22,8.25E-23,0.530517785,30060
0.003834655,0.014319188,0.005375544,0.508293515,45612
3.37E-38,5.07E-37,1.56E-37,0.535388335,30060
5.13E-69,2.18E-68,7.92E-69,0.549129022,30060
9.21E-18,1.34E-16,4.64E-17,0.530503232,30060
2.12E-12,4.77E-11,8.96E-12,0.520466783,30060
5.48E-36,7.21E-35,2.66E-35,0.535364938,30060
9.18E-65,8.31E-64,1.72E-64,0.546692634,30060
0.001476145,0.010167683,0.002835938,0.510510264,30060
7.10E-19,1.05E-17,3.65E-18,0.527551528,30060
1.58E-38,2.41E-37,7.26E-38,0.541958389,30060
4.31E-12,9.42E-11,1.79E-11,0.524541819,30060
2.07E-28,9.33E-27,3.26E-27,0.533850187,30060
6.20E-44,7.98E-43,2.49E-43,0.540452825,30060
0.004141958,0.020488253,0.006436148,0.511597574,37836
1.86E-31,6.94E-30,9.66E-31,0.53469187,30060
5.21E-06,4.15E-05,1.38E-05,0.512635109,30060
2.00E-07,1.82E-06,6.09E-07,0.519230882,30060
5.01E-25,1.01E-23,2.71E-24,0.531319956,30060
8.02E-11,1.31E-09,3.12E-10,0.517560244,30060
7.98E-10,9.49E-09,2.92E-09,0.521779307,30060
8.74E-26,2.13E-24,4.73E-25,0.534311366,30060
9.44E-24,1.65E-22,5.10E-23,0.532273747,30060
2.17E-10,3.10E-09,8.25E-10,0.519415798,30060
3.03E-36,4.05E-35,1.46E-35,0.539041374,30060
7.55E-22,1.14E-20,4.04E-21,0.521737531,30060
1.40E-17,2.03E-16,7.04E-17,0.527087358,30060
2.00E-53,4.47E-52,5.90E-53,0.540157775,30060
5.15E-24,9.17E-23,2.78E-23,0.52858172,30060
1.49E-26,4.44E-25,8.03E-26,0.528296463,30060
2.48E-29,1.21E-27,4.24E-28,0.53261648,30060
2.48E-29,1.21E-27,4.24E-28,0.531009616,30060
1.63E-25,3.72E-24,8.85E-25,0.529275776,30060
1.92E-26,5.57E-25,1.04E-25,0.530158532,30060
7.51E-21,1.14E-19,3.97E-20,0.528725494,30060
4.63E-32,1.49E-30,2.39E-31,0.539267121,30060
3.55E-18,5.20E-17,1.80E-17,0.525707749,30060
1.12E-25,2.66E-24,6.08E-25,0.529780048,30060
1.85E-49,1.95E-48,6.26E-49,0.539322556,30060
4.04E-24,6.56E-23,2.18E-23,0.530229584,30060
2.00E-53,4.47E-52,5.90E-53,0.538830396,30060
1.67E-27,6.34E-26,9.00E-27,0.530355287,30060
5.34E-21,8.15E-20,2.83E-20,0.535333057,30060
1.82E-13,3.90E-12,8.07E-13,0.522536456,30060
4.33E-67,2.23E-66,7.29E-67,0.545580513,30060
2.53E-06,2.10E-05,6.94E-06,0.513930156,30060
1.52E-13,3.20E-12,6.72E-13,0.524630775,30060
2.30E-07,2.09E-06,6.97E-07,0.517172303,30060
5.60E-05,0.00038266,0.000131709,0.514360678,30060
8.39E-47,8.70E-46,3.10E-46,0.540267295,30060
2.92E-39,4.61E-38,1.32E-38,0.537884597,30060
6.97E-52,1.14E-50,2.18E-51,0.546563793,30060
2.58E-18,3.78E-17,1.31E-17,0.527263557,30060
0.005927251,0.027485605,0.008974171,0.510145216,37836
1.72E-24,3.04E-23,9.30E-24,0.533086078,30060
4.63E-32,1.49E-30,2.39E-31,0.533305884,30060
2.84E-07,2.57E-06,8.55E-07,0.518906509,30060
2.97E-22,4.63E-21,1.59E-21,0.52898493,30060
1.35E-21,1.99E-20,7.19E-21,0.528928983,30060
9.92E-52,1.57E-50,3.11E-51,0.545040752,30060
3.84E-45,4.32E-44,1.49E-44,0.541449659,30060
3.20E-46,3.19E-45,1.20E-45,0.543302279,30060
3.68E-43,5.12E-42,1.51E-42,0.540809336,30060
2.32E-20,3.52E-19,1.22E-19,0.532406176,30060
3.30E-06,2.70E-05,8.93E-06,0.516810752,30060
0.013678111,0.036459495,0.016115943,0.50970258,53406
8.37E-38,1.23E-36,3.92E-37,0.53391744,30060
0.000392017,0.002216153,0.000633195,0.515016651,45612
5.44E-15,8.59E-14,2.54E-14,0.519645152,30060
0.006841118,0.016998638,0.007860507,0.508635592,61182
5.83E-83,1.55E-82,4.50E-83,0.555560313,30060
6.14E-49,5.94E-48,2.12E-48,0.545874326,30060
3.07E-14,5.71E-13,1.40E-13,0.521472722,30060
6.79E-26,1.71E-24,3.68E-25,0.530932592,30060
6.55E-50,7.45E-49,2.19E-49,0.539133551,30060
6.35E-36,8.33E-35,3.08E-35,0.536144027,30060
2.24E-05,0.000162966,5.54E-05,0.51583059,30060
9.73E-15,1.63E-13,4.51E-14,0.528960353,30060
3.34E-15,5.04E-14,1.57E-14,0.527008248,30060
1.23E-19,1.85E-18,6.43E-19,0.528213498,30060
0.000820099,0.00581294,0.001639993,0.513514712,30060
1.01E-43,1.33E-42,4.08E-43,0.538426195,30060
2.19E-24,3.78E-23,1.19E-23,0.534033494,30060
1.22E-28,5.68E-27,1.98E-27,0.534821765,30060
2.96E-70,1.18E-69,4.31E-70,0.553927289,30060
1.12E-64,1.03E-63,2.10E-64,0.549458519,30060
1.47E-100,2.09E-100,7.84E-101,0.55998207,30060
1.84E-57,7.87E-56,2.83E-56,0.549455363,30060
1.47E-27,5.64E-26,7.91E-27,0.530648156,30060
1.59E-06,1.35E-05,4.44E-06,0.516298198,30060
3.55E-10,4.73E-09,1.33E-09,0.518829714,30060
1.17E-60,4.02E-60,1.47E-60,0.547954836,30060
7.76E-09,7.72E-08,2.65E-08,0.519689835,30060
9.18E-65,8.31E-64,1.72E-64,0.54678399,30060
7.29E-08,6.79E-07,2.31E-07,0.511805584,30060
6.73E-22,1.02E-20,3.60E-21,0.530459514,30060
2.41E-52,4.31E-51,7.41E-52,0.542004925,30060
1.21E-45,1.28E-44,4.62E-45,0.541171548,30060
0.016578281,0.051101491,0.017451495,0.505434559,100080
0.000241738,0.001727839,0.000522529,0.511372453,30060
4.57E-06,3.67E-05,1.22E-05,0.513514712,30060
2.15E-39,3.41E-38,9.69E-39,0.542099499,30060
7.97E-12,1.67E-10,3.27E-11,0.516942766,30060
8.21E-25,1.57E-23,4.45E-24,0.526339251,30060
1.44E-60,4.98E-60,1.82E-60,0.550858476,30060
8.65E-49,8.41E-48,3.00E-48,0.538763076,30060
2.07E-28,9.33E-27,3.26E-27,0.530703932,30060
1.34E-11,2.69E-10,5.45E-11,0.520783945,30060
2.96E-42,4.44E-41,1.24E-41,0.536344931,30060
1.41E-51,2.16E-50,4.45E-51,0.552494608,30060
4.41E-64,4.79E-63,8.49E-64,0.55210828,30060
1.18E-33,2.48E-32,5.95E-33,0.535277676,30060
1.54E-08,1.46E-07,5.14E-08,0.515042761,30060
4.38E-37,6.15E-36,2.08E-36,0.538192514,30060
2.69E-28,1.19E-26,4.16E-27,0.534390314,30060
2.05E-16,2.90E-15,9.99E-16,0.526432642,30060
3.68E-43,5.12E-42,1.51E-42,0.536275839,30060
5.07E-47,5.22E-46,1.86E-46,0.537554171,30060
0.001132209,0.007917812,0.002215387,0.514229563,30060
1.07E-31,3.76E-30,5.53E-31,0.535635848,30060
3.17E-24,5.27E-23,1.71E-23,0.523967139,30060
4.96E-05,0.000342038,0.000117536,0.514463507,30060
8.72E-11,1.41E-09,3.39E-10,0.523124081,30060
7.92E-48,7.95E-47,2.83E-47,0.538165396,30060
3.19E-18,4.68E-17,1.62E-17,0.527212451,30060
3.24E-34,5.90E-33,1.62E-33,0.535297611,30060
5.34E-21,8.15E-20,2.83E-20,0.528660735,30060
8.40E-77,2.43E-76,8.90E-77,0.555168665,30060
5.59E-42,8.54E-41,2.37E-41,0.538573121,30060
3.05E-07,2.75E-06,9.14E-07,0.51672402,30060
8.56E-39,1.33E-37,3.92E-38,0.53878875,30060
9.73E-15,1.63E-13,4.51E-14,0.52281423,30060
8.59E-66,6.00E-65,1.53E-65,0.547440451,30060
1.66E-20,2.52E-19,8.74E-20,0.529408438,30060
5.44E-55,1.69E-53,6.00E-54,0.543342264,30060
7.00E-43,9.99E-42,2.90E-42,0.536707371,30060
2.75E-44,3.40E-43,1.09E-43,0.535081157,30060
7.03E-32,2.37E-30,3.64E-31,0.532247407,30060
3.02E-10,4.11E-09,1.13E-09,0.518148776,30060
9.51E-14,1.95E-12,4.25E-13,0.521343015,30060
8.59E-66,6.00E-65,1.53E-65,0.545123538,30060
1.51E-09,1.65E-08,5.43E-09,0.52201129,30060
2.36E-17,3.40E-16,1.18E-16,0.523200704,30060
2.35E-22,3.69E-21,1.26E-21,0.530870829,30060
2.31E-54,6.32E-53,2.24E-53,0.542897152,30060
8.81E-19,1.30E-17,4.53E-18,0.524206505,30060
1.72E-24,3.04E-23,9.30E-24,0.529437468,30060
1.22E-28,5.68E-27,1.98E-27,0.53178299,30060
2.07E-37,2.97E-36,9.75E-37,0.536234712,30060
4.57E-06,3.67E-05,1.22E-05,0.513579953,30060
2.47E-07,2.24E-06,7.46E-07,0.514781948,30060
7.98E-10,9.49E-09,2.92E-09,0.520892703,30060
5.33E-45,6.10E-44,2.08E-44,0.538575942,30060
5.76E-87,1.40E-86,3.59E-87,0.557448887,30060
6.19E-38,9.16E-37,2.89E-37,0.539985674,30060
7.09E-76,2.15E-75,7.87E-76,0.554983357,30060
0.002622225,0.014086829,0.004207539,0.512602224,37836
2.45E-31,9.40E-30,1.27E-30,0.535290889,30060
2.77E-12,6.17E-11,1.16E-11,0.522054305,30060
1.14E-17,1.65E-16,5.72E-17,0.523027299,30060
3.24E-05,0.00023006,7.86E-05,0.514974134,30060
1.48E-06,1.26E-05,4.17E-06,0.519176657,30060
1.23E-16,1.73E-15,6.04E-16,0.529676371,30060
1.03E-44,1.21E-43,4.04E-44,0.546273675,30060
1.40E-53,3.23E-52,1.15E-52,0.547479961,30060
11.16122425,16.21958455,6.203217179,0.503594845,100080
1.48E-12,3.35E-11,1.16E-11,0.518883068,30060
7.67E-06,5.98E-05,2.00E-05,0.515743525,30060
5.73E-71,2.21E-70,8.06E-71,0.551839916,30060
4.82E-51,6.68E-50,1.55E-50,0.541693543,30060
1.77E-09,1.89E-08,6.33E-09,0.523653282,30060
2.30E-07,2.09E-06,6.97E-07,0.516775984,30060
4.60E-19,6.83E-18,2.37E-18,0.528070533,30060
2.26E-36,3.03E-35,1.09E-35,0.538845935,30060
0.002485438,0.016435684,0.004600958,0.514272249,30060
5.28E-26,1.37E-24,2.86E-25,0.534311519,30060
6.56E-24,1.16E-22,3.55E-23,0.529286907,30060
1.05E-07,9.70E-07,3.27E-07,0.518851902,30060
9.59E-41,1.54E-39,4.19E-40,0.537859049,30060
4.14E-78,1.12E-77,4.11E-78,0.553238608,30060
1.64E-05,0.00012183,4.12E-05,0.51417004,30060
1.23E-11,2.49E-10,5.00E-11,0.527500869,30060
3.45E-25,7.23E-24,1.87E-24,0.535993508,30060
2.79E-69,1.17E-68,4.25E-69,0.548884398,30060
0.005336373,0.018942085,0.007314361,0.511332902,45612
2.55E-63,3.42E-62,5.08E-63,0.550158395,30060
1.53E-23,2.64E-22,8.25E-23,0.533121633,30060
5.48E-36,7.21E-35,2.66E-35,0.535331108,30060
0.000591374,0.003087263,0.000932579,0.513254876,45612
1.35E-39,2.15E-38,6.07E-39,0.541022923,30060
2.73E-41,4.31E-40,1.18E-40,0.540762713,30060
1.53E-40,2.46E-39,6.74E-40,0.541011428,30060
7.18E-14,1.44E-12,3.23E-13,0.52334036,30060
1.22E-10,1.88E-09,4.69E-10,0.520771047,30060
3.76E-16,5.38E-15,1.82E-15,0.522001551,30060
8.05E-07,7.03E-06,2.32E-06,0.515254135,30060
9.12E-05,0.000494649,0.000144615,0.50970258,53406
1.06E-05,8.06E-05,2.71E-05,0.514195547,30060
8.02E-11,1.31E-09,3.12E-10,0.522257205,30060
1.36E-23,2.35E-22,7.32E-23,0.527805486,30060
5.98E-21,9.12E-20,3.17E-20,0.528846705,30060
0.012358544,0.030400811,0.013664837,0.509784869,61182
3.18E-26,8.73E-25,1.72E-25,0.531875581,30060
5.71E-19,8.48E-18,2.94E-18,0.527491005,30060
1.20E-05,9.08E-05,3.05E-05,0.517898672,30060
1.34E-24,2.44E-23,7.27E-24,0.534246686,30060
1.72E-19,2.57E-18,8.92E-19,0.52997625,30060
3.95E-73,1.37E-72,5.02E-73,0.545720422,30060
9.59E-41,1.54E-39,4.19E-40,0.539267121,30060
3.50E-28,1.52E-26,5.31E-27,0.534361428,30060
1.40E-53,3.23E-52,1.15E-52,0.543328919,30060
0.003958685,0.019742702,0.00617125,0.512895839,37836
3.74E-41,5.93E-40,1.62E-40,0.538908182,30060
1.00E-16,1.40E-15,4.93E-16,0.524923055,30060
0.000152693,0.001080575,0.000339259,0.513254876,30060
1.65E-22,2.63E-21,8.87E-22,0.531319956,30060
2.56E-10,3.57E-09,9.68E-10,0.525290319,30060
5.93E-06,4.69E-05,1.56E-05,0.516535648,30060
1.81E-28,8.25E-27,2.88E-27,0.53129191,30060
1.13E-12,2.57E-11,4.84E-12,0.526620433,30060
1.05E-20,1.60E-19,5.57E-20,0.522001551,30060
1.74E-32,5.00E-31,8.92E-32,0.535572452,30060
7.36E-36,1.01E-34,3.58E-35,0.537287084,30060
8.65E-49,8.41E-48,3.00E-48,0.550788995,30060
2.81E-31,1.09E-29,1.46E-30,0.531612226,30060
7.41E-30,3.57E-28,1.26E-28,0.533086078,30060
2.17E-29,1.06E-27,3.71E-28,0.53530776,30060
1.36E-18,2.00E-17,6.94E-18,0.527087333,30060
2.04E-71,7.73E-71,2.82E-71,0.54993711,30060
7.69E-42,1.18E-40,3.27E-41,0.546056864,30060
1.16E-38,1.79E-37,5.33E-38,0.53760945,30060
6.61E-35,1.02E-33,3.27E-34,0.539752298,30060
0.003923227,0.009236504,0.004380265,0.509117351,68958
1.54E-19,2.30E-18,8.00E-19,0.528473465,30060
9.92E-40,1.59E-38,4.44E-39,0.53784697,30060
3.58E-09,3.65E-08,1.26E-08,0.521528242,30060
1.32E-20,2.01E-19,6.98E-20,0.530317519,30060
6.22E-46,6.41E-45,2.36E-45,0.544011128,30060
9.16E-23,1.49E-21,4.92E-22,0.531086095,30060
